imdbId,title,year,genres
16968450,The Wonderful Story of Henry Sugar,,Adventure|Children|Comedy
306001,Rattler,,(no genres listed)
10644684,Being Romanian: A Family Journal,,(no genres listed)
18282292,The Green Oak Guardian,,Comedy|Romance
11210390,Asterix & Obelix: The Middle Kingdom,2023,Adventure|Children|Comedy
17679584,The Blue Caftan,2023,Drama|Romance
21221240,Bad Behaviour,2023,Comedy|Drama
14954534,Cassandro,2023,(no genres listed)
5198890,Eileen,2023,Drama|Mystery
10365998,Infinity Pool,2023,Horror|Sci-Fi|Thriller
24132144,Kim's Video,2023,Documentary
22528178,Kokomo City,2023,Documentary
13652142,Magazine Dreams,2023,Drama
16252698,Passages,2023,Drama
12547822,Run Rabbit Run,2023,Horror|Thriller
16431966,Sometimes I Think About Dying,2023,Comedy|Drama|Romance
19783948,De humani corporis fabrica,2023,Documentary
3400626,Shadows,2023,Thriller
10954600,Ant-Man and the Wasp: Quantumania,2023,Adventure|Comedy|Sci-Fi
8760708,M3GAN,2023,Horror|Sci-Fi|Thriller
11698800,Enys Men,2023,Horror
12380422,The Subtle Art of Not Giving a #@%!,2023,Documentary
8593824,The Old Way,2023,Action|Western
20879602,Maybe I Do,2023,Comedy|Romance
23629716,"Caméra Café, 20 ans déjà",2023,Comedy
4078934,Landlocked,2023,Fantasy|Horror|Thriller
7985704,Operation Fortune: Ruse de Guerre,2023,Action|Comedy|Thriller
23628070,Hamsters,2023,Comedy|Drama
23157244,Running with Speed,2023,Documentary
15163652,Thunivu,2023,Action|Crime|Thriller
11998558,Varisu,2023,Action|Drama
24224996,Mumbai Mafia: Police vs the Underworld,2023,Crime|Documentary
15679400,Knock at the Cabin,2023,Horror|Mystery|Thriller
5884796,Plane,2023,Action|Thriller
15387190,Veera Simha Reddy,2023,Action
16127696,There's Something Wrong with the Children,2023,Horror
8005118,House Party,2023,Comedy
9663168,The Devil Conspiracy,2023,Horror|Thriller
15334430,Dog Gone,2023,Adventure|Children|Drama
24640480,Andrew Santino: Cheeseburger,2023,Comedy
13103732,The Offering,2023,Horror
15202384,Tre di troppo,2023,Comedy
14212090,Scarlet,2023,Drama
12573454,Sharper,2023,Crime|Drama|Thriller
5859970,Door Mouse,2023,Mystery|Thriller
24224066,Kalyanam Kamaneeyam,2023,Children|Comedy|Romance
15281704,Kuttey,2023,Comedy|Crime|Thriller
15281402,Waltair Veerayya,2023,Action|Drama
24509990,The Hatchet Wielding Hitchhiker,2023,Crime|Documentary
19246408,The Nightingale of Bursa,2023,Comedy
12261776,65,2023,Sci-Fi|Thriller
23648490,The Worst Idea Ever,2023,Comedy
10855768,Missing,2023,Drama|Mystery|Thriller
12830948,Fear,2023,Horror
19226340,The Princess and the Bodyguard,2023,Romance
14308636,Bank of Dave,2023,Comedy|Drama
22394702,Detective Knight: Independence,2023,Action|Crime|Thriller
14873054,Transfusion,2023,Drama|Thriller
18671246,Two Tickets to Greece,2023,Comedy
22352848,JUNG_E,2023,Action|Adventure|Sci-Fi
26260504,Amber: The Girl Behind the Alert,2023,Documentary
16982622,Norwegian Dream,2023,Drama
14826022,You People,2023,Comedy|Romance
13539646,The Wandering Earth II,2023,Action|Drama|Sci-Fi
12844910,Pathaan,2023,Action|Drama|Thriller
13430858,What's Love Got to Do With It?,2023,Comedy|Romance
16174868,Left Behind: Rise of the Antichrist,2023,Action|Drama|Sci-Fi|Thriller
15486810,Teen Wolf: The Movie,2023,Drama|Fantasy|Mystery
22497768,Alkhallat+,2023,Comedy|Mystery
20674118,Munch,2023,Drama
21111120,The Point Men,2023,Action|Crime
18079362,80 for Brady,2023,Comedy|Drama
21232992,Theater Camp,2023,Comedy
14846026,Sisu,2023,Action|War
8032034,Condor's Nest,2023,Action|War
13259610,The Outwaters,2023,Horror|Sci-Fi|Thriller
13200006,Shayda,2023,Drama
14209916,Cocaine Bear,2023,Comedy|Crime|Thriller
13280054,Blood,2023,Horror|Thriller
25869142,Disquiet,2023,Horror|Mystery|Thriller
10151854,Shazam! Fury of the Gods,2023,Action|Comedy|Fantasy
17041522,Aurora,2023,Drama
24807190,BTS: Yet To Come in Cinemas,2023,Documentary
24146896,Rotting in the Sun,2023,Comedy
14967472,Of An Age,2023,Drama|Romance
9378692,Freedom's Path,2023,Drama
21448540,Baby Ruby,2023,Drama|Horror
22769820,Legion of Super-Heroes,2023,Action|Animation|Sci-Fi
15829724,The Locksmith,2023,Crime|Drama|Thriller
22039496,The Lulus,2023,Adventure|Children
21627730,Youssef Salem a du succès,2023,Comedy
13086492,The Line,2023,Drama
21093696,The Killing of a Journalist,2023,Crime|Documentary
2353868,True Spirit,2023,Adventure|Children|Drama
15789492,Infiesto,2023,Crime|Drama|Thriller
13149356,99 Moons,2023,Drama
17080096,Alis,2023,Documentary
16280138,Magic Mike's Last Dance,2023,Comedy|Drama|Romance
3326138,The Last Deal,2023,Action|Crime|Thriller
11569658,Snow Falls,2023,Horror
8649344,Blue Jean,2023,Drama
15837716,Stars Fell Again,2023,Comedy|Romance
11648994,A Lot of Nothing,2023,Drama|Thriller
18376122,"Pamela, A Love Story",2023,Documentary
14905554,She Came From The Woods,2023,Horror
26441793,The Shadowless Tower,2023,Drama
21654390,Someday We’ll Tell Each Other Everything,2023,Drama
13238346,Past Lives,2023,Drama|Romance
26440619,Afire,2023,Drama
16402818,The Civil Dead,2023,Comedy
14993352,Consecration,2023,Horror|Thriller
12823454,Your Place or Mine,2023,Comedy|Romance
15333984,Somebody I Used to Know,2023,Comedy|Drama|Romance
11226404,Daughter,2023,Drama|Horror|Mystery
23900786,Jope – Just Think for Yourself,2023,Documentary
6722802,Marlowe,2023,Mystery|Thriller
19623240,Winnie the Pooh: Blood and Honey,2023,Horror|Thriller
24165132,Nate Bargatze: Hello World,2023,Comedy
23872008,The Confession Musical,2023,(no genres listed)
10098448,Jesus Revolution,2023,Drama
16565742,Hidden Blade,2023,Action|Drama|Mystery
23648010,Jim Jefferies: High n' Dry,2023,Comedy
10366206,John Wick: Chapter 4,2023,Action|Crime|Thriller
15734582,Irati,2023,Adventure|Drama|Fantasy
18228142,The Weapon,2023,Action|Thriller
21106970,Daughter of the Bride,2023,Comedy
13130948,Shehzada,2023,Action|Comedy|Drama|Romance
15427980,Vaathi,2023,Comedy|Drama|Romance
21338696,Vinaro Bhagyamu Vishnu Katha,2023,Action|Comedy|Romance
16437278,The Strays,2023,Drama|Mystery|Thriller
8270664,Ambush,2023,Action|Thriller|War
3155298,Luther: The Fallen Sun,2023,Crime|Drama
7798604,We Have a Ghost,2023,Adventure|Children|Comedy|Fantasy
14153080,A Good Person,2023,Comedy|Drama
26198528,Die Hart the Movie,2023,Action|Comedy|Thriller
12758060,Tetris,2023,Drama
4873118,The Covenant,2023,Action|Drama|Thriller|War
20601908,BDE,2023,Comedy
21825858,Call Me Chihiro,2023,Drama
3197780,My Happy Ending,2023,Drama
15339570,Champions,2023,Comedy|Drama
15516726,Selfiee,2023,Comedy|Drama
12851130,The Knocking,2023,Horror|Thriller
16425284,Mixed by Erry,2023,Drama
11145118,Creed III,2023,Action|Drama
12447796,Unwelcome,2023,Horror
13273800,Sun and Concrete,2023,Drama
9472334,Malum,2023,Horror
21255308,A Prince in Paradise,2023,Comedy|Romance
26348233,Kathleen Madigan: Hunting Bigfoot,2023,Comedy
25391064,A Paris Proposal,2023,Comedy|Romance
25049966,Love in Glacier National: A National Park Romance,2023,Comedy|Romance
26914506,YEAR,2023,Documentary
26753138,Marlon Wayans: God Loves Me,2023,Comedy
24659372,Nurnberg,2023,Drama
15257116,Palm Trees and Power Lines,2023,Drama
11702252,The Year Between,2023,Comedy|Drama
6685538,Mavka: The Forest Song,2023,Adventure|Animation|Children|Comedy|Fantasy
26225074,Myrnyi-21,2023,Drama|War
23571908,Chris Rock: Selective Outrage,2023,Comedy
20413650,The Donor Party,2023,Comedy
26245570,Royal Rendezvous,2023,Romance
13141250,The Ritual Killer,2023,Action|Thriller
21046366,Electric Malady,2023,Documentary
26537229,Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village-,2023,Action|Animation|Fantasy
26427249,The House Of No Man,2023,Drama
4225012,A Little White Lie,2023,Comedy
14463514,Love at First Kiss,2023,Comedy|Romance
26453369,Marc Maron: From Bleak to Dark,2023,Comedy
17663992,Scream VI,2023,Horror|Mystery|Thriller
8672856,Tu Jhoothi Main Makkaar,2023,Comedy|Romance
22695402,Hunger,2023,Drama
23334464,10 Days of a Good Man,2023,Crime|Mystery|Thriller
26697204,Risto Räppääjä ja villi kone,2023,Children|Comedy
18747542,Faraway,2023,Comedy|Romance
24223450,Batman: The Doom That Came to Gotham,2023,Action|Animation|Crime
13650494,Chang Can Dunk,2023,Children|Comedy|Drama
10275534,To Catch a Killer,2023,Action|Crime|Thriller
26880702,Finding Michael,2023,Documentary
11932678,Southern Gospel,2023,Drama
11920630,Confession,2023,Drama|Thriller
13153494,Punch,2023,Drama
2906216,Dungeons & Dragons: Honor Among Thieves,2023,Action|Adventure|Fantasy
16916320,The Siege,2023,Action|Thriller
14781036,Inside,2023,Drama|Thriller
26739529,Money Shot: The Pornhub Story,2023,Documentary
11564218,The Best is Yet to Come,2023,Drama
21382270,What Men Talk About: Simple Pleasures,2023,Comedy
13365876,Pinball: The Man Who Saved the Game,2023,Comedy|Drama
6791350,Guardians of the Galaxy Volume 3,2023,Action|Adventure|Sci-Fi
15893750,Rye Lane,2023,Comedy|Romance
15654800,Still Time,2023,Comedy|Drama|Romance
2560078,Boston Strangler,2023,Crime|Thriller
16376470,Horror in the High Desert 2: Minerva,2023,Horror|Mystery
26752731,Bert Kreischer: Razzle Dazzle,2023,Comedy
21212308,Luckless in Love,2023,Comedy|Romance
21376876,Music For Black Pigeons,2023,Documentary
23036332,El método Tangalanga,2023,Comedy
27001634,Miley Cyrus – Endless Summer Vacation (Backyard Sessions),2023,Documentary
10559102,Supercell,2023,Action
14472156,Paint,2023,Comedy|Drama
2560092,The Magician's Elephant,2023,Adventure|Animation|Children|Fantasy
6317762,Space Oddity,2023,Comedy|Romance|Sci-Fi
26763229,In His Shadow,2023,Crime|Drama|Thriller
19895130,The Ghost Within,2023,Horror
23745844,Das Ka Dhamki,2023,Action|Comedy
15258032,Lonesome,2023,Drama
14644048,Sons of Ramses,2023,Drama
26229554,Bono & The Edge: A Sort of Homecoming with Dave Letterman,2023,Documentary
19637278,The Tutor,2023,Mystery|Thriller
12965390,Perfect Addiction,2023,Drama|Romance
15568526,Sage homme,2023,Comedy|Drama
17527468,Bottoms,2023,Comedy
21148018,Full River Red,2023,Comedy|Mystery|Thriller
16419074,Air: Courting a Legend,2023,Drama
15765412,Allelujah,2023,Drama
13174108,Kill Her Goats,2023,Horror
21281688,The Park,2023,Action|Drama|Horror|Sci-Fi|Thriller
17201166,Unseen,2023,Horror|Mystery|Thriller
23177868,Mummies,2023,Adventure|Animation|Children|Comedy|Fantasy|Romance
14537248,Nefarious,2023,Horror|Thriller
22297828,Chor Nikal Ke Bhaga,2023,Crime|Thriller
21326658,Noise,2023,Drama|Thriller
26160190,Unlocked,2023,Mystery|Thriller
14847302,Jethica,2023,Comedy|Drama|Fantasy|Horror
17006006,Nezouh,2023,Drama
15326988,Ghosted,2023,Action|Adventure|Comedy|Romance
26448972,Family Time,2023,Comedy|Drama
12427158,A Thousand and One,2023,Drama
22185848,¡Que Viva México!,2023,Comedy
15255288,Murder Mystery 2,2023,Action|Comedy|Mystery
5153956,Last Sentinel,2023,Horror|Sci-Fi|Thriller
2071590,Spinning Gold,2023,Drama
8277246,His Only Son,2023,Drama
11396310,Viduthalai: Part I,2023,Action|Drama|Thriller
11732164,Pathu Thala,2023,Action|Thriller
17219484,Clock,2023,Horror|Thriller
20330434,The Crime Is Mine,2023,Comedy|Drama|Mystery
15302222,Bholaa,2023,Action|Crime|Thriller
27012110,Gaslight,2023,Horror|Thriller
5971474,The Little Mermaid,2023,Adventure|Children|Fantasy|Romance
16900880,Kill Boksoon,2023,Action|Adventure|Thriller
14040054,Sisi & I,2023,Drama
19757912,Acidman,2023,Drama
13375076,The Pope's Exorcist,2023,Horror|Mystery
23057702,Curious Caterer: Grilling Season,2023,Mystery
19770610,The Holly,2023,Documentary
11358390,Renfield,2023,Action|Comedy|Horror
14443888,Summoning Sylvia,2023,Comedy|Horror|Thriller
6718170,The Super Mario Bros. Movie,2023,Adventure|Animation|Children|Comedy|Fantasy
15783426,One Day as a Lion,2023,Action|Crime|Thriller
15440322,Dasara,2023,Action|Thriller
14770620,One True Loves,2023,Comedy|Drama|Romance
14555174,Assassin,2023,Action|Sci-Fi
9320184,"Blind Willow, Sleeping Woman",2023,Animation|Drama|Sci-Fi
18990128,The Gravity,2023,Action|Drama|Sci-Fi
16301792,"La Usurpadora, the Musical",2023,Comedy|Drama
15430628,Ride On,2023,Action|Comedy
27078772,Lewis Capaldi: How I'm Feeling Now,2023,Documentary
13929998,On a Wing and a Prayer,2023,Drama|Thriller
17321230,Prom Pact,2023,Comedy|Romance
14923260,Chupa,2023,Adventure|Children|Fantasy
10276482,Love Again,2023,Drama|Romance
14803538,La extorsión,2023,Thriller
11820950,The Portable Door,2023,Adventure|Comedy|Fantasy
19855324,River of Desire,2023,Drama
21378744,World War III,2023,Drama
15477504,Nanpakal Nerathu Mayakkam,2023,Comedy|Drama|Fantasy
25433990,Everything Under Control,2023,Action|Comedy|Crime
25377462,A Guilty Conscience,2023,Drama
12672536,The Three Musketeers: D'Artagnan,2023,Adventure
13521006,Beau Is Afraid,2023,Adventure|Comedy|Fantasy
13345606,Evil Dead Rise,2023,Horror|Thriller
13885492,Little Richard: I Am Everything,2023,Documentary
19896150,The Angry Black Girl and Her Monster,2023,Comedy|Horror
18690030,Post Truth,2023,Comedy
15767808,The Last Kingdom: Seven Kings Must Die,2023,Action|Adventure|Drama|War
2365971,Sweetwater,2023,Drama
18315204,Phenomena,2023,Horror|Mystery
15342244,Master Gardener,2023,Crime|Drama|Thriller
7720142,Assassin Club,2023,Action|Thriller
26612054,Donkeyland,2023,Comedy
27219668,Jason Isbell: Running With Our Eyes Closed,2023,Documentary
18071972,Organ Trail,2023,Horror|Western
23329452,Starring Jerry As Himself,2023,Documentary|Drama|Thriller
27430909,Louis C.K. at The Dolby,2023,Comedy|Documentary
21434882,Taxi Drivers,2023,Comedy
9185206,"Are You There God? It's Me, Margaret.",2023,Comedy|Drama
12758486,Chevalier,2023,Drama
23219684,Mighty Morphin Power Rangers: Once & Always,2023,Action|Fantasy|Sci-Fi
1609497,Quasi,2023,Comedy
14550302,We Lost Our Human,2023,Adventure|Animation|Comedy
14097180,Somewhere in Queens,2023,Comedy|Drama
12800264,Marooned Awakening,2023,Drama|Mystery|Thriller
23806182,Disobedient,2023,Drama
18787516,Judy Blume Forever,2023,Documentary
16300138,I Used to Be Funny,2023,Comedy|Drama
27445004,Abang Adik,2023,Drama
13400336,The Best Man,2023,Action|Thriller
18257464,Polite Society,2023,Action|Adventure|Comedy
25405622,Beck 48  - Quid Pro Quo,2023,Crime|Drama|Mystery|Thriller
24548912,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",2023,Action|Animation|Fantasy
20115096,A Tourist's Guide to Love,2023,Adventure|Comedy|Romance
23897124,I pionieri,2023,Comedy
14170058,Casanova's Return,2023,Comedy|Drama
27141610,John Mulaney: Baby J,2023,Comedy
26438468,Loose Relationship,2023,Comedy|Drama
21867434,BlackBerry,2023,Comedy|Drama
18039808,The Last Queen,2023,Adventure|Drama
23805036,Unprincipled in the Village,2023,Comedy
12226632,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,2023,Drama
10279472,The Black Demon,2023,Horror|Thriller
11773810,Invitation to a Murder,2023,Mystery|Thriller
5635026,Peter Pan & Wendy,2023,Adventure|Children|Fantasy
16731908,A Brighter Tomorrow,2023,Comedy
2316548,Beautiful Disaster,2023,Comedy|Drama|Romance
27197387,AKA,2023,Action|Crime|Thriller
14097206,The Unlikely Pilgrimage of Harold Fry,2023,Drama
26678995,Spirited Away: Live on Stage,2023,Adventure|Children|Drama|Fantasy
13497984,From Black,2023,Horror
26343412,Lizzy Hoo: Hoo Cares!?,2023,Comedy
22742964,Marry My Dead Body,2023,Action|Comedy|Mystery|Thriller
14071600,A Light Never Goes Out,2023,Drama
22777600,Yudo: The Way of the Bath,2023,Drama
21216870,One More Time,2023,Comedy|Drama
20859464,The Artifice Girl,2023,Drama|Sci-Fi|Thriller
18550270,Mercy,2023,Drama
27105752,Mad Cats,2023,Action|Comedy|Horror
9362722,Spider-Man: Across the Spider-Verse,2023,Action|Adventure|Animation|Sci-Fi
5090568,Transformers: Rise of the Beasts,2023,Action|Adventure|Sci-Fi
439572,The Flash,2023,Action|Adventure|Sci-Fi
15789038,Elemental,2023,Animation|Children|Comedy|Fantasy|Romance
1462764,Indiana Jones and the Dial of Destiny,2023,Action|Adventure
6528290,Knights of the Zodiac,2023,Action|Adventure|Fantasy
14687418,The Tank,2023,Horror
18081000,The End of Sex,2023,Comedy|Drama|Romance
8080204,Hypnotic,2023,Crime|Mystery|Thriller
23638090,Let the River Flow,2023,Drama
22444570,Ponniyin Selvan: Part II,2023,Action|Adventure|Drama
27219917,Jimmy O. Yang: Guess How Much?,2023,Comedy
20259704,Tzadik,2023,Drama|War
21435716,Heathers: The Musical,2023,Comedy|Thriller
10360808,The Cow Who Sang a Song into the Future,2023,Drama
21087452,Death's Roulette,2023,Thriller
14181816,Maggie Moore(s),2023,Comedy|Crime|Mystery
24268454,The Kerala Story,2023,Drama
21113962,"20,000 Species of Bees",2023,Drama
15289510,Slow,2023,Drama|Romance
21376206,Blanquita,2023,Drama
26448811,On the Adamant,2023,Documentary
15520368,Rule 34,2023,Drama
24082520,"And the King Said, What a Fantastic Machine",2023,Documentary
26342367,Anqa,2023,Documentary
26679073,Marui Video,2023,Horror|Mystery|Thriller
27261231,The Doll,2023,Drama
13130024,Simulant,2023,Sci-Fi|Thriller
20768712,Book Club: The Next Chapter,2023,Comedy|Romance
27128442,Notre tout petit petit mariage,2023,Comedy
24132732,The Deepest Breath,2023,Documentary
8417168,Rally Road Racers,2023,Animation|Children|Comedy
10622260,Roll with It,2023,(no genres listed)
25809424,Kaija Koo: Tinakenkäkuningatar,2023,Documentary
14672882,The Tomorrow Job,2023,Action|Sci-Fi
10334636,Future Soldier,2023,Action|Sci-Fi
